"name","iso","country","entity_type","region","area","area_units","gdp","initiatives_committed","num_commit","lat","lng","population","population_year","state"
"Torrelameu","ESP","Spain","City","Europe",10.9,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.7044727,0.703576,723,2018,"Lleida"
"Torrelavit","ESP","Spain","City","Europe",23.6,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.446396,1.729886,1414,2018,"Barcelona Province"
"Torrellas","ESP","Spain","City","Europe",2,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.9,-1.766666667,290,2018,"Aragon"
"Torrelles de Foix","ESP","Spain","City","Europe",36.7,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.39,1.570555556,2463,2018,"Barcelona Province"
"Torrelodones","ESP","Spain","City","Europe",21,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,40.57777778,-3.927777778,21781,2018,"Madrid"
"Torremaggiore","ITA","Italy","City","Europe",210.01,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.68333333,15.28333333,17365,NA,"Foggia"
"Torremenga","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.046808,-5.773108,653,NA,"Cáceres"
"Torrenova","ITA","Italy","City","Europe",12.93,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.08333333,14.68333333,4242,NA,"Messina"
"Torrent","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,39.4366394,-0.465537,193,NA,"Valencia"
"Torrent, VLC","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019",2,39.42333775,-0.478919464,81402,NA,"Valencia"
"Torrenueva","ESP","Spain","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,36.70194444,-3.485833333,2617,NA,"Ciudad Real"
"Torreperogil","ESP","Spain","City","Europe",90.1,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.04166667,-3.284444444,7225,2018,"Jaén"
"Torres","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.3353973,-1.5620009,1663,NA,"Jaén"
"Torres Vedras","PRT","Portugal","City","Europe",407.15,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;CDPCities2018;NAZCA",4,39.11014835,-9.276731018,79465,2011,"Lisbon"
"Torres de Albanchez","ESP","Spain","City","Europe",65,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.4153683,-2.6767299,972,2018,"Jaén"
"Torres de Segre","ESP","Spain","City","Europe",50.6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.5352381,0.5135629,2246,2018,"Lleida"
"Torretta","ITA","Italy","City","Europe",25.54,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38.13333333,13.23333333,4215,NA,"Crotone"
"Torrevecchia Teatina","ITA","Italy","City","Europe",14.68,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.382747,14.2133014,3746,NA,"Chieti Province"
"Torri Del Benaco","ITA","Italy","City","Europe",46.3,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.61666667,10.68333333,3030,NA,"Venice"
"Torri di Quartesolo","ITA","Italy","City","Europe",18.67,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.51666667,11.61666667,11959,NA,"Vicenza"
"Torricella","ITA","Italy","City","Europe",36.11,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,42.658542,13.657256,2724,NA,"Chieti Province"
"Torricella Peligna","ITA","Italy","City","Europe",36.11,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.024534,14.259115,1474,NA,"Chieti Province"
"Torricella Sicura","ITA","Italy","City","Europe",54.38,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.6575672,13.6555197,2727,NA,"Province of Teramo"
"Torricella del Pizzo","ITA","Italy","City","Europe",23.23,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.0196019,10.2926531,660,NA,"Lombardy"
"Torriglia","ITA","Italy","City","Europe",60.02,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,44.51091,9.163211,2378,NA,"Liguria"
"Torrijo de la Cañada","ESP","Spain","City","Europe",74,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.46666667,-1.866666667,279,2018,"Aragon"
"Torrile","ITA","Italy","City","Europe",37.15,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.8988504,10.3394973,7657,NA,"Parma"
"Torrita Tiberina","ITA","Italy","City","Europe",10.78,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.23333333,12.61666667,1059,NA,"Lazio"
"Torroella de FluviÀ","ESP","Spain","City","Europe",16.8,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,42.175271,3.039725,756,2018,"Girona"
"Torroella de Fluvia","ESP","Spain","City","Europe",16.8,"km2",NA,"GlobalCovenantofMayors2019",1,42.175271,3.039725,756,2018,"Girona"
"Torroella de Montgrí","ESP","Spain","City","Europe",65.9,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.040982,3.1262041,11583,2018,"Girona"
"Torrox","ESP","Spain","City","Europe",51,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,36.754478,-3.951492,18274,2018,"Málaga"
"Tortellà","ESP","Spain","City","Europe",11.1,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.23333333,2.633333333,801,2018,"Girona"
"Tortolì","ITA","Italy","City","Europe",39.97,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,39.9266045,9.6591551,10952,NA,"Nuoro"
"Tortora","ITA","Italy","City","Europe",58.22,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.941303,15.805176,6138,NA,"Cosenza"
"Tortoreto","ITA","Italy","City","Europe",22.97,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.8,13.91666667,10202,NA,"Province of Teramo"
"Tortorici","ITA","Italy","City","Europe",70.5,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.0301033,14.8241901,6501,NA,"Messina"
"Tortosa","ESP","Spain","City","Europe",218.5,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,40.81277778,0.523333333,33932,2018,"Tarragona"
"Torun","POL","Poland","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,53.02222222,18.61111111,191276,2018,"Kuyavia-Pomerania"
"Toscolano Maderno","ITA","Italy","City","Europe",58.17,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.65,10.61666667,7987,NA,"Lombardy"
"Toses","ESP","Spain","City","Europe",38.6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.3232025,2.0187051,150,2018,"Girona"
"Tosos","ESP","Spain","City","Europe",68,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.3157856,-1.0715738,226,2018,"Aragon"
"Tossa de Mar","ESP","Spain","City","Europe",38.6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.7197773,2.9312155,6000,2018,"Girona"
"Tossicia","ITA","Italy","City","Europe",27.14,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.55,13.65,1487,NA,"Abruzzo"
"Totalán","ESP","Spain","City","Europe",9.21,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.7651916,-4.2973574,650,2018,"Málaga"
"Totana","ESP","Spain","City","Europe",287.67,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.778001,-1.501501,30549,2018,"Murcia"
"Totatiche","MEX","Mexico","City","Latin America and Caribbean",542.98,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,21.92761,-103.44371,4435,2005,"Jalisco"
"Totoras","ARG","Argentina","City","Latin America and Caribbean",3145,"km2",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,-30.81666667,-63.71666667,19.18,NA,"Córdoba"
"Tottori","JPN","Japan","City","East Asia and the Pacific",766,"km2",NA,"Carbonn2019",1,35.5,134.2333333,192800,NA,"Tottori Prefecture"
"Tottori Prefecture","JPN","Japan","Region","East Asia and the Pacific",3507,"km2",NA,"Carbonn2019",1,35.45,133.7666667,573467,NA,"Tottori Prefecture"
"Toulouse","FRA","France","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,43.60444444,1.443888889,439553,NA,"Occitanie"
"Toulouse Métropole","FRA","France","City","Europe",465.96,"km2",NA,"Carbonn2019;EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",4,43.68333333,1.45,725091,2014,"Occitanie"
"Tour(s)plus & Tours","FRA","France","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019",2,47.38545155,0.620530873,289000,NA,""
"Tous","ESP","Spain","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.1393511,-0.587333,1268,NA,"Valencia"
"Tovo San Giacomo","ITA","Italy","City","Europe",9.45,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,44.16666667,8.266666667,2510,NA,"Liguria"
"Tovo di S. Agata","ITA","Italy","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,46.247813,10.247876,626,NA,"Sondrio"
"Tovo di Sant'Agata","ITA","Italy","City","Europe",11.15,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,46.2447793,10.2464531,630,NA,"Lombardy"
"Toyama","JPN","Japan","City","East Asia and the Pacific",1241,"",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,36.69591667,137.2136944,418179,2015,"Toyama Prefecture"
"Toyama Prefecture","JPN","Japan","Region","East Asia and the Pacific",4248,"km2",NA,"Carbonn2019",1,36.71666667,137.15,1082763,NA,"Toyama Prefecture"
"Toyohashi","JPN","Japan","City","East Asia and the Pacific",261.86,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,34.76539,137.39711,377000,2017,"Aichi Prefecture"
"Toyonaka","JPN","Japan","City","East Asia and the Pacific",37,"km2",NA,"Carbonn2019;GlobalCovenantofMayors2019;NAZCA",3,34.78333333,135.4666667,388633,2016,"Osaka Prefecture"
"Toyota","JPN","Japan","City","East Asia and the Pacific",918,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,35.08887,137.15838,426000,NA,"Aichi Prefecture"
"Trébédan","FRA","France","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,48.40055556,-2.17,378,NA,"Brittany"
"Tržic","SVN","Slovenia","City","Europe",155.4,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,46.36666667,14.31666667,15300,2002,"Upper Carniola"
"Trabia","ITA","Italy","City","Europe",20.57,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,38,13.65,10634,NA,"Palermo"
"Trakai","LTU","Lithuania","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,54.6449911,24.9353981,33604,2010,"Vilnius County"
"Trakovice","SVK","Slovakia","City","Europe",11.632,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,48.4393,17.709548,1441,NA,"Trnava"
"Trambileno","ITA","Italy","City","Europe",50.7,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.8348451,11.1392114,1413,NA,"Trento"
"Tramonti","ITA","Italy","City","Europe",85.55,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.693164,14.647122,4152,NA,"Pordenone"
"Tramonti di Sopra","ITA","Italy","City","Europe",125.15,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,46.3088622,12.788497,348,NA,"Pordenone"
"Tramonti di Sotto","ITA","Italy","City","Europe",85.55,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,46.28333333,12.8,410,NA,"Pordenone"
"Tramutola","ITA","Italy","City","Europe",36.65,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,40.31661,15.791071,3149,NA,"Potenza"
"Tran","BGR","Bulgaria","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.8354054,22.6517667,4053,NA,"Pernik"
"Trani","ITA","Italy","City","Europe",103.41,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.275088,16.4162585,53950,NA,"Barletta-Andria-Trani - Andria - Trani"
"Transacqua","ITA","Italy","City","Europe",35.59,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,46.18333333,11.83333333,2128,NA,"Trento"
"Trapani","ITA","Italy","City","Europe",273.13,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,38.017618,12.537202,70622,NA,"Trapani"
"Trappeto","ITA","Italy","City","Europe",4.19,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,38.068748,13.037939,3217,NA,"Sicily"
"Trasacco","ITA","Italy","City","Europe",51.44,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.95777778,13.53527778,6252,NA,"Province of L'Aquila"
"Trasierra","ESP","Spain","City","Europe",58,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,37.911668,-5.770902,666,2018,"Badajoz"
"Trasmirás","ESP","Spain","City","Europe",56.7,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.02277778,-7.616666667,1410,2018,"Extremadura"
"Trasmoz","ESP","Spain","City","Europe",18.26,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,41.8263982,-1.7231656,76,2018,"Aragon"
"Trasquera","ITA","Italy","City","Europe",39.6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,46.21338,8.212711,222,NA,"Verbano-Cusio-Ossola"
"Travacò Siccomario","ITA","Italy","City","Europe",17.05,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.15,9.166666667,4280,NA,"Lombardy"
"Travagliato","ITA","Italy","City","Europe",17.74,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.51666667,10.08333333,13492,NA,"Treviso"
"Travedona Monate","ITA","Italy","City","Europe",9.6,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.80506565,8.67419949,3999,NA,"Varese"
"Traverse City, MI","USA","United States of America","City","North America",22.42931,"km2",NA,"ClimateMayors",1,44.768056,-85.622222,15479,2010,"Michigan"
"Traversetolo","ITA","Italy","City","Europe",54.86,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,44.63333333,10.38333333,9412,NA,"Parma"
"Traves","ITA","Italy","City","Europe",NA,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,-26.31944444,152.7802778,564,2011,"Turin"
"Travis County, TX","USA","United States of America","City","North America",NA,"",NA,"WeAreStillIn2019",1,NA,NA,1226698,NA,"Texas"
"Travnik","BIH","Bosnia and Herzegovina","City","Eastern Europe and Central Asia",529,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.2260893,17.6628722,55000,2013,"Central Bosnia Canton"
"Travo","ITA","Italy","City","Europe",81.01,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,44.861443,9.54384,2058,NA,"Piacenza"
"Trebinje","BIH","Bosnia and Herzegovina","City","Eastern Europe and Central Asia",8545,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.71194444,18.34611111,36000,2013,"Republika Srpska"
"Trebisacce","ITA","Italy","City","Europe",26.72,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,39.8701066,16.530667,9405,NA,"Cosenza"
"Trebujena","ESP","Spain","City","Europe",69,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,36.8694758,-6.1754542,6893,2018,"Cádiz"
"Trecasali","ITA","Italy","City","Europe",29.1,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.9362237,10.2702605,3764,2007,"Parma"
"Trecase","ITA","Italy","City","Europe",6.21,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.7708273,14.4395861,9300,NA,"Campania"
"Trecastagni","ITA","Italy","City","Europe",19.16,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,37.61666667,15.08333333,10686,NA,"Catania"
"Trecate","ITA","Italy","City","Europe",38.22,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.43333333,8.733333333,20725,NA,"Novara"
"Tredozio","ITA","Italy","City","Europe",62.2,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.0810425,11.7442078,1278,NA,"Forlì-Cesena"
"Treglio","ITA","Italy","City","Europe",4.88,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.26666667,14.41666667,1600,NA,"Abruzzo"
"Tregnago","ITA","Italy","City","Europe",37.35,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.51666667,11.16666667,4930,NA,"Verona"
"Tregueux","FRA","France","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,48.48983,-2.73701,8156,NA,"Brittany"
"Trekantomradet","DNK","Denmark","City","Europe",4266,"",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,55.5276497,9.71914784,421480,NA,"Jutland"
"Tremelo","BEL","Belgium","City","Europe",21.57,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,50.98333333,4.7,14769,NA,"Flemish Brabant"
"Tremereuc","FRA","France","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,48.557747,-2.0651969,566,NA,"Brittany"
"Tremestieri Etneo","ITA","Italy","City","Europe",6.52,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,37.5764878,15.0732205,21032,NA,"Catania"
"Tremezzo","ITA","Italy","City","Europe",7.81,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.983484,9.218538,1252,NA,"Como"
"Tremosine","ITA","Italy","City","Europe",72.69,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.79190555,10.7311934,2178,NA,"Lombardy"
"Tremp","ESP","Spain","City","Europe",302.8,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,42.1663681,0.8946181,6941,2018,"Lleida"
"Trenque Lauquen","ARG","Argentina","City","Latin America and Caribbean",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,-35.96544,-62.73348,50000,NA,"Buenos Aires"
"Trento","ITA","Italy","City","Europe",157.88,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,46.06666667,11.11666667,117285,NA,"Trento"
"Trentola Ducenta","ITA","Italy","City","Europe",6.66,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,40.98333333,14.18333333,17797,NA,"Campania"
"Trenton, NJ","USA","United States of America","City","North America",112.3538,"km2",NA,"ClimateMayors",1,40.223748,-74.764001,84964,2010,"New Jersey"
"Trenzano","ITA","Italy","City","Europe",20.1,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.477279,10.010665,5500,NA,"Brescia"
"Trepuzzi","ITA","Italy","City","Europe",23.43,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,40.404391,18.071592,14688,NA,"Lecce"
"Tres Isletas","ARG","Argentina","City","Latin America and Caribbean",NA,"",NA,"GlobalCovenantofMayors2019;Carbonn2019;NAZCA",3,-26.3403491,-60.4313371,16976,NA,"Chaco"
"Tres de Febrero","ARG","Argentina","City","Latin America and Caribbean",45,"",NA,"Carbonn2019",1,-34,-58,343710,NA,"Buenos Aires"
"Trescore Balneario","ITA","Italy","City","Europe",13.51,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.7,9.85,8303,NA,"Bergamo"
"Tresigallo","ITA","Italy","City","Europe",20.62,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,44.815979,11.894719,4617,NA,"Ferrara"
"Tresivio","ITA","Italy","City","Europe",15.01,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,46.16666667,9.95,1975,NA,"Lombardy"
"Tresnuraghes","ITA","Italy","City","Europe",31.58,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,40.2521042,8.5199603,1201,NA,"Oristano"
"Trevenzuolo","ITA","Italy","City","Europe",26.94,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.2699363,10.9234928,2753,NA,"Venice"
"Trevi","ITA","Italy","City","Europe",32.22,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,42.877641,12.748808,7737,NA,"Bergamo"
"Trevico","ITA","Italy","City","Europe",11,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,41.045108,15.232678,1085,NA,"Avellino"
"Treviglio","ITA","Italy","City","Europe",32.22,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.5217245,9.5931485,28970,NA,"Bergamo"
"Trevignano","ITA","Italy","City","Europe",26.5,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.73333333,12.06666667,10705,NA,"Lazio"
"Trevignano Romano","ITA","Italy","City","Europe",38.99,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,42.15833333,12.24166667,5949,NA,"Rome"
"Treviolo","ITA","Italy","City","Europe",8.49,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.6715427,9.6117418,9402,NA,"Bergamo"
"Treviso","ITA","Italy","City","Europe",17.73,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.6658505,12.2455414,81014,NA,"Treviso"
"Trezzano Rosa","ITA","Italy","City","Europe",3.44,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,45.582777,9.486652,3760,NA,"Lombardy"
"Trezzano sul Naviglio","ITA","Italy","City","Europe",10.77,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.43333333,9.066666667,18114,NA,"Lombardy"
"Trezzo Sull'Adda","ITA","Italy","City","Europe",13.05,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.602977,9.519952,12300,NA,"Lombardy"
"Tribano","ITA","Italy","City","Europe",19.23,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,45.2100105,11.8321423,4445,NA,"Padua"
"Tribogna","ITA","Italy","City","Europe",7.14,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,44.41666667,9.2,538,NA,"Liguria"
"Tricarico","ITA","Italy","City","Europe",178.16,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,40.61666667,16.15,5808,NA,"Matera"
"Tricase","ITA","Italy","City","Europe",43.33,"km2",NA,"GlobalCovenantofMayors2019;NAZCA",2,39.930206,18.358437,17792,NA,"Lecce"
"Trichiana","ITA","Italy","City","Europe",43.96,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,46.06666667,12.13333333,4810,NA,"Belluno"
"Trieste","ITA","Italy","City","Europe",85.11,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,45.6500335,13.7706559,208136,NA,"Trieste"
"Trifesti","ROU","Romania","City","Europe",NA,"",NA,"GlobalCovenantofMayors2019;NAZCA",2,46.916667,26.816667,3902,2002,"Ia<U+0219>i County"
"Trifylias","GRC","Greece","City","Europe",616,"km2",NA,"GlobalCovenantofMayors2019;EUCovenantofMayors2019;NAZCA",3,39.6337472,22.4004647,27373,2011,"Peloponnese"
"Trigolo","ITA","Italy","City","Europe",16.06,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,45.33333333,9.816666667,1772,NA,"Cremona"
"Trigueros","ESP","Spain","City","Europe",37,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,41.83333333,-4.65,7584,2018,"Huelva"
"Trikala","GRC","Greece","City","Europe",607.59,"km2",NA,"EUCovenantofMayors2019;GlobalCovenantofMayors2019;NAZCA",3,39.55,21.76666667,51862,2011,"Thessaly"
