"name","iso","entity_type","country","area","num_commit","lat","lng","population","population_year","state","admin_1","initiatives_committed","region"
"Calestano","ITA","City","Italy","57.36",2,44.6007,10.1229945,2082,NA,"Parma",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calgary, AB","CAN","City","Canada","586.08",1,51.0486,-114.071,1246231,2017,"Alberta","Rocky View and Foothills","CDPCities2022","North America"
"Calheta","PRT","City","Portugal","4.7",2,38.605381,-28.0120099,11521,2011,"Madeira",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Cali","COL","City","Colombia","619",2,3.4319329,-76.5113047,2369829,2012,"Valle del Cauca","Colombia","GlobalCovenantofMayors2019;NAZCA","Latin America and Caribbean"
"Calicasas","ESP","City","Spain","11",2,37.2732423,-3.6192174,710,2018,"Granada",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calice al Cornoviglio","ITA","City","Italy","33.75",2,44.2431516,9.8366712,1175,2011,"La Spezia",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"California","USA","Region","United States of America",NA,12,35.45861111,-119.3552778,39536653,2021,NA,NA,"CDPStates&Regions2022;;Under2Coalition2022;;ClimateAlliance2022;;International Zero-Emission Vehicle Alliance (ZEV Alliance);;Powering Past Coal Alliance;;RegionsAdapt;;States and Regions Annual Disclosure;;The New York Declaration on Forests;;Under2 Coalition;;Coalition for Climate Resilient Investment (CCRI);;Global Alliance for Buildings and Construction (GlobalABC);;Race to Zero","North America"
"Calig","ESP","City","Spain","27.5",1,40.46167,0.35361,1945,2018,"Castellon","Vinaros","EUCovenantofMayors2022","Europe"
"Calimera","ITA","City","Italy","11.18",2,40.245298,18.291137,7281,NA,"Lecce",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calistoga, CA","USA","City","United States of America",NA,1,38.58138889,-122.5827778,5311,NA,"California","Napa County, CA","WeAreStillIn2019","North America"
"Calizzano","ITA","City","Italy","4.01",2,44.242693,8.11158,1555,NA,"Campania","Savona","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Callao","PER","City","Peru","147.85",NA,-12.033,-77.133,994494,2017,NA,"of Callao","CDPCities2020;GCoM2021","Latin America and Caribbean"
"Calldetenes","ESP","City","Spain","5.8",2,41.9257651,2.2834318,2436,2018,"Barcelona Province","Osona","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Callosa d'en Sarria","ESP","City","Spain","34.66",2,38.65139,-0.12278,7257,2018,"Alicante","Villajoyosa","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Callosa de Segura","ESP","City","Spain","25",3,38.1225,-0.87972,18864,2018,"Alicante","Callosa de Segura","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Callus","ESP","City","Spain","12.39",2,41.782,1.784,1918,2011,"Barcelona","Bages","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calolziocorte","ITA","City","Italy","9.1",2,45.8014719,9.4329787,14315,NA,"Lecco",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calonge","ESP","City","Spain","33.6",2,41.8621023,3.0772318,11760,2018,"Girona",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calonge de Segarra","ESP","City","Spain","37.2",3,41.741045,1.491824,200,2018,"Barcelona Province","Anoia","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Calopezzati","ITA","City","Italy","22.57",2,39.56666667,16.8,1314,NA,"Calabria","Cosenza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calore e Alburni","ITA","City","Italy","57",1,40.452333,15.2636013,22855,2017,"Campania","Salerno","GCoMEuropeanCommission2021","Europe"
"Calp","ESP","City","Spain","23.51",2,38.6530907,0.04514152,22437,2018,"Alicante","Marina Alta","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Caltabellotta","ITA","City","Italy","124.09",3,37.58333333,13.21666667,3921,NA,"Agrigento",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Caltagirone","ITA","City","Italy","0.229",3,37.2375,14.5125,39478,NA,"Catania",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Caltanissetta","ITA","City","Italy","421.5",3,37.49028,14.0625,62797,2017,"Caltanissetta","Sicily","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Caltavuturo","ITA","City","Italy","97.95",3,37.81666667,13.88333333,4097,NA,"Sicily","Palermo","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Calto","ITA","City","Italy","10.85",3,45,11.35,730,2017,"Rovigo","Veneto","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Calusco d'Adda","ITA","City","Italy","8.33",2,45.683,9.483,8345,2017,"Bergamo","Bergamo","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvanico","ITA","City","Italy","14.91",2,40.783,14.833,1578,2017,"Salerno","Salerno","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvatone","ITA","City","Italy","13.7",2,45.13333333,10.45,1272,NA,"Lombardy","Cremona","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvello","ITA","City","Italy","106.4",2,40.48333333,15.85,2212,NA,"Basilicata","Potenza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvenzano","ITA","City","Italy","76.97",2,45.4949814,9.6012863,4030,NA,"Tuscany","Bergamo","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvi","ITA","City","Italy","145.02",2,39.56666667,2.516666667,49333,NA,"Benevento",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvi Risorta","ITA","City","Italy","15.96",2,41.221689,14.142836,5855,NA,"Caserta",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvia","ESP","City","Spain","145.02",3,39.567,2.517,49333,2018,"Balearic Islands","Calvia Vila","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Calvignasco","ITA","City","Italy","1.73",2,45.325966,9.027746,1181,NA,"Lombardy","Milan","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Calvisano","ITA","City","Italy","44.83",3,45.3480525,10.345921,7416,NA,"Brescia",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Calvizzano","ITA","City","Italy","4.01",2,40.9,14.18333333,12504,NA,"Naples",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"CALVOS DE RANDIN","ESP","City","Spain","97.7",1,41.90472,-7.87556,779,2018,"Ourense","Ourense","EUCovenantofMayors2022","Europe"
"Calzadilla de los Barros","ESP","City","Spain","52",2,38.300464,-6.317461,880,2018,"Badajoz","Calzadilla de los Barros","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camaiore","ITA","City","Italy","85.43",2,43.9380611,10.3039553,32561,NA,"Lucca",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camairago","ITA","City","Italy","12.9",2,45.2,9.716666667,657,2017,"Lodi",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camara de Lobos","PRT","City","Portugal","52.14",2,32.69528,-16.97806,35666,2011,"Madeira","Madeira","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camara Municipal de Gouveia","PRT","City","Portugal","1146.44",NA,38.033,-7.883,35854,2011,"Alentejo","Beja",NA,"Europe"
"Camarasa","ESP","City","Spain","157.1",2,41.8756649,0.8778945,945,2018,"Lleida","La Noguera","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"CAMARINAS","ESP","City","Spain","51.6",3,43.13,-9.185,5322,2018,"A Coruna","Galicia","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Camas","ESP","City","Spain","36.4411593",2,37.4020115,-6.033157,25706,2010,"Seville",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camastra","ITA","City","Italy","16.32",3,37.252639,13.794764,2128,NA,"Agrigento",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"CAMBADOS","ESP","City","Spain","23.48",3,42.5,-8.8,13814,2018,"Pontevedra","Pontevedra","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Cambiago","ITA","City","Italy","7.18",2,45.56666667,9.416666667,4852,NA,"Lombardy","Milan","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Cambiano","ITA","City","Italy","14.13",2,44.968346,7.772026,6183,NA,"Turin",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Cambil","ESP","City","Spain","140",2,37.66666667,-3.566666667,2968,2018,"JaA(c)n",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"CAMBRE","ESP","City","Spain","41",2,43.283,-8.333,24603,2018,NA,NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022","Europe"
"Cambridge, MA","USA","City","United States of America","16.6536357",4,42.3750997,-71.1056156,109694,2010,"Massachusetts","New England","CDPCities2022;;GCoM2022;;DivestInvest;;Race to Zero","North America"
"Cambridge, UK","GBR","City","United Kingdom","40.7",3,52.2077,0.16353,124919,2017,"Cambridgeshire","Cambridgeshire","CDPCities2022;;DivestInvest;;Race to Zero","Europe"
"Cambridgeshire","GBR","City","United Kingdom","3389",3,52.333,0,852523,2019,"East of England","Cambridgeshire","c40_s_deadline_2020;;DDLNetZeroDB2020;;RacetoZero","Europe"
"Cambrils","ESP","City","Spain","7",2,41.0679423,1.0657579,33775,2018,"Tarragona","Baix Camp","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camden","GBR","City","United Kingdom","21.8",NA,51.533,-0.167,270029,2019,"Greater London","London, UK","RacetoZero","Europe"
"Camden, ME","USA","City","United States of America","47.2414176",2,44.20939,-69.065878,4850,2010,"Maine","Knox County, ME","GlobalCovenantofMayors2019;NAZCA","North America"
"Camden, UK","GBR","City","United Kingdom",NA,3,51.541,-0.1433,270029,2019,"Greater London","London, UK","c40_s_deadline_2020;;DDLNetZeroDB2020;;RacetoZero","Europe"
"Camerana","ITA","City","Italy","23.64",2,44.424036,8.141444,636,NA,"Cuneo",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camerata Cornello","ITA","City","Italy","12.94",2,45.9,9.65,624,NA,"Bergamo",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camerota","ITA","City","Italy","70.58",2,40.033,15.367,7103,2017,"Salerno","Campania","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camigliano","ITA","City","Italy","6.02",2,41.18333333,14.21666667,1944,NA,"Reggio Emilia","Caserta","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camilo Aldao","ARG","City","Argentina","437.53",3,-33.1279701,-62.0943081,5197,2010,"CA3rdoba",NA,"CDPCities2022;;GCoM2022;;Race to Zero","Latin America and Caribbean"
"Caminha","PRT","City","Portugal","136.52",2,41.8757598,-8.8388374,16298,2011,"Norte","Viana do Castelo","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camisano Vicentino","ITA","City","Italy","30.02",2,45.51666667,11.71666667,11085,NA,"Vicenza",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Cammarata","ITA","City","Italy","192.46",3,37.63333333,13.63333333,6264,NA,"Agrigento",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Camo","ITA","City","Italy",NA,2,44.7,8.2,111,2011,"Cuneo","Piedmont","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camocim","BRA","City","Brazil","1124.78",2,-2.90036,-40.84295,63408,2018,"Ceara","Litoral de Camocim e Acarau","GlobalCovenantofMayors2019;NAZCA","Latin America and Caribbean"
"Camogli","ITA","City","Italy","10.07",2,44.35,9.15,5582,NA,"Genoa",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camos","ESP","City","Spain","15.7",2,42.09444,2.76722,690,2018,"Girona","Pla de l'Estany","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campagna","ITA","City","Italy","135.41",2,40.667,15.1,16183,2009,"Salerno","Salerno","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campagna Lupia","ITA","City","Italy","87.59",2,45.354994,12.096814,6947,NA,"Venice",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campagnano di Roma","ITA","City","Italy","46.94",3,42.138614,12.380263,11592,2017,"Latium","Rome","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campagnola Emilia","ITA","City","Italy","24.39",3,44.83333333,10.76666667,5600,NA,"Reggio Emilia",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campanario","ESP","City","Spain","284",2,38.863352,-5.617078,5240,2018,"Badajoz","La Serena","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campanet","ESP","City","Spain","34.6540662",2,39.775833,2.963184,2590,2018,"Baleares","Raiguer","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campdevanol","ESP","City","Spain","32.6",3,42.217,2.167,3204,2018,"Girona","Ripolles","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campeche","MEX","Region","Mexico","57507",6,18.833,-90.4,928363,2020,NA,NA,"CDPStates&Regions2022;;Bonn Challenge;;SEforALL: Building Efficiency Accelerator Platform;;States and Regions Annual Disclosure;;The New York Declaration on Forests;;Under2 Coalition","Latin America and Caribbean"
"Campegine","ITA","City","Italy","22.62",3,44.78333333,10.51666667,5150,NA,"Reggio Emilia",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campeni","ROU","City","Romania","86.77",3,46.3625,23.04556,7221,2011,NA,"Alba","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campi Salentina","ITA","City","Italy","45.88",2,40.399127,18.01822,10820,NA,"Lecce",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campiglia Dei Berici","ITA","City","Italy","11.04",2,45.333,11.533,1746,2017,"Vicenza","Vicenza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campina","ROU","City","Romania","24.23",NA,45.13,25.74,32935,2011,"Prahova","Prahova","Race to Zero","Europe"
"CAMPINA","ROU","City","Romania","24.23",2,45.13,25.74,32935,2011,NA,"Prahova","EUCovenantofMayors2022;;Race to Zero","Europe"
"Campinas","BRA","City","Brazil","794",2,-22.90083333,-47.05722222,1186160,2017,"SAPSo Paulo State",NA,"CDPCities2022;;GCoM2022","Latin America and Caribbean"
"Campins","ESP","City","Spain","7.3",1,41.717,2.467,515,2018,"Barcelona",NA,"EUCovenantofMayors2022","Europe"
"Campitello di Fassa","ITA","City","Italy","25.02",2,46.48333333,11.73333333,746,2004,"Trento","Trentino","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campli","ITA","City","Italy","73.43",2,42.7262307,13.6862844,7522,NA,"Province of Teramo","Teramo","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campo Calabro","ITA","City","Italy","8.01",2,38.213373,15.659302,4371,NA,"Calabria","Reggio Calabria","GlobalCovenantofMayors2019;NAZCA","Europe"
"Campo de Criptana","ESP","City","Spain","302.41",2,39.400605,-3.125278,14387,2018,"Ciudad Real","Mancha Alta","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campo de Mirra","ESP","City","Spain","21.8",3,38.6864162,-0.7782887,437,2018,"Alicante","Alt VinalopA3","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campo di Giove","ITA","City","Italy","28.9",2,42.01111111,14.04027778,859,2017,"Province of L'Aquila","L'Aquila","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campo Elba","ITA","City","Italy","55.6",2,42.75,10.233,4856,2017,"Livorno","Tuscany","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campo Grande","BRA","City","Brazil","8096.05",2,-20.48388889,-54.615,853622,2010,"Mato Grosso do Sul","Mato Grosso","CDPCities2022;;GCoM2022","Latin America and Caribbean"
"Campo Grande","ARG","City","United Kingdom",NA,NA,NA,NA,6547,2010,"Misiones Province","Campo Grande",NA,"Latin America and Caribbean"
"Campo Lameiro","ESP","City","Spain","63.82",1,42.54222,-8.54278,1806,2018,"Pontevedra","Galicia","EUCovenantofMayors2022","Europe"
"Campo Ligure","ITA","City","Italy","23.8",2,44.533,8.7,3080,NA,NA,"Genoa","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campo RamoN","ARG","City","Argentina",NA,3,-27.456,-55.023,1477,2001,"Misiones Province",NA,"NAZCA2020;;DDLNetZeroDB2020;;RacetoZero2020;NAZCA2020","Latin America and Caribbean"
"Campo San Martino","ITA","City","Italy","13.16",2,45.55,11.81666667,5793,NA,"Padua",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campobasso","ITA","City","Italy","56.11",2,41.56666667,14.66666667,48487,NA,NA,NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campobello di Licata","ITA","City","Italy","81.33",3,37.25,13.91666667,10328,2016,"Agrigento",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campobello di Mazara","ITA","City","Italy","65.83",3,37.633,12.75,11770,2017,"Trapani","Trapani","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campochiaro","ITA","City","Italy","35.7",2,41.448671,14.505362,660,NA,"Campobasso",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campodarsego","ITA","City","Italy","25.72",2,45.502855,11.9074958,14326,NA,"Padua",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campodenno","ITA","City","Italy","25.4",3,46.25,11.033,1454,2004,"Trentino","Trentino-Alto Adige/Sudtirol","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campodimele","ITA","City","Italy","38.38",3,41.3904463,13.5303355,654,NA,"Latina",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campodipietra","ITA","City","Italy","19.72",2,41.557028,14.746032,2556,NA,"Campobasso",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campodoro","ITA","City","Italy","11.22",2,45.490294,11.752004,2747,NA,"Padua",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campofelice di Fitalia","ITA","City","Italy","35.2",3,37.833,13.483,595,2004,NA,"Palermo","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campofelice di Roccella","ITA","City","Italy","14.51",3,37.98333333,13.88333333,7102,2004,"Palermo",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campofilone","ITA","City","Italy","12.1",2,43.083,13.817,1960,2006,"Province of Fermo","Province of Fermo","GCoMEuropeanCommission2021;;EUCovenantofMayors2022","Europe"
"Campofiorito","ITA","City","Italy","21.7",3,37.753744,13.268747,1307,NA,"Sicily","Palermo","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campofranco","ITA","City","Italy","36.11",3,37.51666667,13.7,3200,NA,"Caltanissetta",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campofrio","ESP","City","Spain","46.98",2,37.767,-6.567,818,NA,"Huelva",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campogalliano","ITA","City","Italy","35.69",3,44.6905118,10.8407336,8404,NA,"Modena",NA,"EUCovenantofMayors2022;;GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campolattaro","ITA","City","Italy","17.59",2,41.28766,14.735496,1101,NA,"Benevento",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campoli Appennino","ITA","City","Italy","33.4",3,41.733,13.683,1690,2017,"Frosinone","Lazio","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campoli del Monte Taburno","ITA","City","Italy","9.8",2,41.133,14.65,1598,2020,"Benevento","Benevento","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campolieto","ITA","City","Italy","24.43",2,41.6324794,14.7654374,973,NA,"Campobasso",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campolongo Maggiore","ITA","City","Italy","23.61",2,45.3305355,12.0483135,10400,NA,"Venice",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campolongo Sul Brenta","ITA","City","Italy","9.65",2,45.828396,11.7002226,830,NA,"Vicenza",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campomaggiore","ITA","City","Italy","12.48",2,40.566012,16.0732169,874,2017,"Basilicata","Potenza","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campomarino","ITA","City","Italy","76.68",2,41.9562688,15.034344,7132,NA,"Campobasso",NA,"GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Campomorone","ITA","City","Italy","25.91",2,44.509797,8.89248,7458,NA,"Liguria","Genoa","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camponogara","ITA","City","Italy","21.3",3,45.3850683,12.0721215,13082,NA,"Venice",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campora","ITA","City","Italy","29",2,40.3,15.3,492,2009,"Salerno","Campania","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camporeale","ITA","City","Italy","38.6",2,37.9,13.1,3652,2004,NA,"Palermo","GCoMEuropeanCommission2021;;EUCovenantofMayors2022","Europe"
"Camporotondo di Fiastrone","ITA","City","Italy","8.83",2,43.133,13.267,613,NA,"Macerata","Macerata","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camporotondo Etneo","ITA","City","Italy","6.55",3,37.57053,15.003261,4519,NA,"Catania",NA,"GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Camporrobles","ESP","City","Spain","89.5",2,39.6472415,-1.4009334,1322,2018,"Valencia","Requena-Utiel","EUCovenantofMayors2022;;GCoM2022","Europe"
"Campos","ESP","City","Spain","57.8",3,39.43056,3.01944,10610,2018,"Balearic Islands","Majorca","GCoMEuropeanCommission2021;;EUCovenantofMayors2022;;GCoM2022","Europe"
"Campos de Goytacazes","BRA","City","Brazil","4032",NA,-21.75389,-41.32389,511168,2020,"Rio de Janeiro","Rio de Janeiro","CDPCities2020","Latin America and Caribbean"
"Camposampiero","ITA","City","Italy","21.07",2,45.567,11.933,11726,2007,"Padua","Veneto","GCoMEuropeanCommission2021;;GCoM2022","Europe"
"Camposanto","ITA","City","Italy","22.71",1,44.783,11.133,3181,2017,"Modena","Emilia-Romagna","EUCovenantofMayors2022","Europe"
"Campotejar","ESP","City","Spain","169",2,38.0547667,-1.2131111,1362,2018,"Murcia","Molina de Segura","GCoMEuropeanCommission2021;;GCoM2022","Europe"
