name,iso,entity_type,country,area,num_commit,lat,lng,population,population_year,state,admin_1,initiatives_committed,region
Isola Rizza,ITA,City,Italy,16.68,3,45.2911977,11.1981798,3296,NA,Venice,Verona,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Isola Vicentina,ITA,City,Italy,26.48,3,45.63333333,11.45,10017,NA,Vicenza,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Isorella,ITA,City,Italy,15.33,3,45.3,10.31666667,4074,NA,Lombardy,Brescia,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Isòvol,ESP,City,Spain,10.8,2,42.394081,1.826957,322,2018,Girona,Cerdanya,EUCovenantofMayors2021;GCoM2021,Europe
Ispaster,ESP,City,Spain,22.62,2,43.35726465,-2.552677437,733,2018,Biscay,Lea-Artibai,EUCovenantofMayors2021;GCoM2021,Europe
Ispica,ITA,City,Italy,113.75,3,36.78333333,14.9,15573,NA,Ragusa,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Istán,ESP,City,Spain,NA,3,36.58333333,-4.95,1422,2018,Málaga,Costa del Sol Occidental,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Istanbul,TUR,City,Turkey,5343,4,41.01361111,28.955,14657434,2016,NA,,CDPCities2020;GCoM2021;C40Cities2021;RacetoZero2020,Eastern Europe and Central Asia
Istiaia-Aidhpso,GRC,City,Greece,509.2,2,38.9285668,22.8228595,21083,2011,Central Greece,Euboea,GlobalCovenantofMayors2019;NAZCA,Europe
Istocna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14241,2013,NA,Republika Srpska,NA,Eastern Europe and Central Asia
Istocna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14241,2013,NA,Republika Srpska,NA,Eastern Europe and Central Asia
Istocna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14241,2013,NA,Republika Srpska,NA,Eastern Europe and Central Asia
Istocna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14241,2013,NA,Republika Srpska,NA,Eastern Europe and Central Asia
Istocna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14241,2013,NA,Republika Srpska,NA,Eastern Europe and Central Asia
Istočna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14437,2013,NA,Republika Srpska,EUCovenantofMayors2021,Eastern Europe and Central Asia
Istočna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14437,2013,NA,Republika Srpska,EUCovenantofMayors2021,Eastern Europe and Central Asia
Istočna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14437,2013,NA,Republika Srpska,EUCovenantofMayors2021,Eastern Europe and Central Asia
Istočna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14437,2013,NA,Republika Srpska,EUCovenantofMayors2021,Eastern Europe and Central Asia
Istočna Ilidža,BIH,City,Bosnia and Herzegovina,NA,NA,44.25,18.683,14437,2013,NA,Republika Srpska,EUCovenantofMayors2021,Eastern Europe and Central Asia
Isuerre,ESP,City,Spain,20,3,42.4881498,-1.055976,36,2018,Aragon,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Iszkaszentgyörgy,HUN,City,Hungary,26.27,NA,47.23865,18.30141,2089,2004,Fejér,Fejér,EUCovenantofMayors2021,Europe
Itabashi,JPN,City,Japan,32.22,1,35.76666667,139.6833333,546414,2015,Tokyo Metropolis,Tokyo,Carbonn2019,East Asia and the Pacific
Itacoatiara ,BRA,City,Brazil,NA,2,-3.1351,-58.43454,999555,NA,Oceanica,,GlobalCovenantofMayors2019;NAZCA,Latin America and Caribbean
Itagüí,COL,City,Colombia,21.9,3,6.166666667,-75.61666667,273944,2012,Antioquia Department,Colombia,CDPCities2020;GCoM2021,Latin America and Caribbean
Itako,JPN,City,Japan,71.4,1,35.947139,140.555361,29047,2015,Kantō,Ibaraki Prefecture,JapanMOEZeroCarbonCities;DDLNetZeroDB2020;JapanMOEZeroCarbonCities,East Asia and the Pacific
Itala,ITA,City,Italy,10.98,3,38.05,15.43333333,1647,NA,Messina,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Itamos,GRC,City,Greece,NA,NA,39.2,21.8,4726,2011,NA,Karditsa,EUCovenantofMayors2021;GCoM2021,Europe
Itatiba,BRA,City,Brazil,322.28,NA,-23.00583,-46.83889,122581,2020,São Paulo,Campinas,CDPCities2020,Latin America and Caribbean
"Ithaca, NY",USA,City,United States of America,15.7212393,4,42.4396039,-76.4968019,30788,2010,New York State,"Tompkins County, NY",ClimateMayors2019;WeAreStillIn2019;GCoM2021,North America
"Ithaca, NY",USA,City,United States of America,15.7212393,4,42.4396039,-76.4968019,30788,2010,New York State,"Tompkins County, NY",ClimateMayors2019;WeAreStillIn2019;GCoM2021,North America
"Ithaca, NY",USA,City,United States of America,15.7212393,4,42.4396039,-76.4968019,30788,2010,New York State,"Tompkins County, NY",ClimateMayors2019;WeAreStillIn2019;GCoM2021,North America
"Ithaca, NY",USA,City,United States of America,15.7212393,4,42.4396039,-76.4968019,30788,2010,New York State,"Tompkins County, NY",ClimateMayors2019;WeAreStillIn2019;GCoM2021,North America
"Ithaca, NY",USA,City,United States of America,15.7212393,4,42.4396039,-76.4968019,30788,2010,New York State,"Tompkins County, NY",ClimateMayors2019;WeAreStillIn2019;GCoM2021,North America
Itri,ITA,City,Italy,101.1,3,41.28333333,13.53333333,10459,NA,Latina,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ittireddu,ITA,City,Italy,23.69,3,40.55,8.9,583,NA,Sassari,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ittiri,ITA,City,Italy,111.46,3,40.5930461,8.5683534,8918,NA,Sassari,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ittre,BEL,City,Belgium,34.92,2,50.65021,4.26347,6826,NA,Walloon Brabant,Nivelles,EUCovenantofMayors2021;GCoM2021,Europe
Ittre,BEL,City,Belgium,34.92,2,50.65021,4.26347,6826,NA,Walloon Brabant,Nivelles,EUCovenantofMayors2021;GCoM2021,Europe
Ittre,BEL,City,Belgium,34.92,2,50.65021,4.26347,6826,NA,Walloon Brabant,Nivelles,EUCovenantofMayors2021;GCoM2021,Europe
Itu,BRA,City,Brazil,NA,2,-23.2638827,-47.2988919,135366,NA,São Paulo State,Sorocaba,GlobalCovenantofMayors2019;NAZCA,Latin America and Caribbean
Ituren,ESP,City,Spain,NA,NA,43.133,-1.7,518,NA,NA,NA,EUCovenantofMayors2021,Europe
Iturmendi,ESP,City,Spain,NA,NA,42.883,-2.117,382,NA,NA,NA,EUCovenantofMayors2021,Europe
Iuje,BLR,City,Belarus,NA,3,53.91666667,25.76666667,9684,NA,Hrodna Region,Iwye,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Ivacevicy,BLR,City,Belarus,NA,2,52.709054,25.342696,54848,2009,Brest Region,Ivatsevichy Raion,EUCovenantofMayors2021,Eastern Europe and Central Asia
Ivancea,MDA,City,Moldova,NA,NA,47.283,28.85,5032,2014,Orhei District,Orhei District,EUCovenantofMayors2021,Eastern Europe and Central Asia
Ivancea,MDA,City,Moldova,NA,NA,47.283,28.85,5032,2014,Orhei District,Orhei District,EUCovenantofMayors2021,Eastern Europe and Central Asia
Ivancea,MDA,City,Moldova,NA,NA,47.283,28.85,5032,2014,Orhei District,Orhei District,EUCovenantofMayors2021,Eastern Europe and Central Asia
Ivancea,MDA,City,Moldova,NA,NA,47.283,28.85,5032,2014,Orhei District,Orhei District,EUCovenantofMayors2021,Eastern Europe and Central Asia
Ivanic-Grad,HRV,City,Croatia,173.57,3,45.7071295,16.3960498,7714,2011,Zagreb County,Zagreb,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Ivanjica,SRB,City,Serbia,1089.7,2,43.569355,20.243095,31963,2011,Moravica,,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Ivanjica,SRB,City,Serbia,1089.7,2,43.569355,20.243095,31963,2011,Moravica,,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Ivanjica,SRB,City,Serbia,1089.7,2,43.569355,20.243095,31963,2011,Moravica,,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Ivano-Frankivsk,UKR,City,Ukraine,119.73,3,48.92277778,24.71055556,240000,2016,Ivano-Frankivsk Oblast,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Ivars d'Urgell,ESP,City,Spain,24.3,3,41.68055556,0.986666667,1578,2018,Lleida,Pla d'Urgell,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ivars de Noguera,ESP,City,Spain,27.1,2,41.849811,0.586537,357,2018,Lleida,Noguera,EUCovenantofMayors2021;GCoM2021,Europe
Ivrea,ITA,City,Italy,30.11,3,45.46666667,7.883333333,24196,NA,Piedmont,Italy,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Ivry sur Seine,FRA,City,France,6.1,NA,48.8078,2.3747,27000,2018,Île-de-France,Ivry-sur-Seine,EUCovenantofMayors2021;GCoM2021,Europe
Ivry sur Seine,FRA,City,France,6.1,NA,48.8078,2.3747,27000,2018,Île-de-France,Ivry-sur-Seine,EUCovenantofMayors2021;GCoM2021,Europe
Ivry sur Seine,FRA,City,France,6.1,NA,48.8078,2.3747,27000,2018,Île-de-France,Ivry-sur-Seine,EUCovenantofMayors2021;GCoM2021,Europe
Iwaki,JPN,City,Japan,1231,1,37.0505,140.8877222,327783,2018,Fukushima Prefecture,,Carbonn2019,East Asia and the Pacific
Iwate,JPN,City,Japan,360.46,2,39.972778,141.212167,13111,NA,Tōhoku,Iwate Prefecture,NAZCA2020;DDLNetZeroDB2020;RacetoZero2020ZCA2020,East Asia and the Pacific
Iwate Prefecture,JPN,Region,Japan,15275.01,1,39.703611,141.1525,1229432,2019,,,JapanPrefectureSites2021,East Asia and the Pacific
Ixelles,BEL,City,Belgium,6.34,2,50.83334,4.366629,86435,NA,Brussels Capital Region,Brussels,EUCovenantofMayors2021;GCoM2021,Europe
Ixelles,BEL,City,Belgium,6.34,2,50.83334,4.366629,86435,NA,Brussels Capital Region,Brussels,EUCovenantofMayors2021;GCoM2021,Europe
Ixelles,BEL,City,Belgium,6.34,2,50.83334,4.366629,86435,NA,Brussels Capital Region,Brussels,EUCovenantofMayors2021;GCoM2021,Europe
Ixtlahuacán,MEX,City,Mexico,NA,1,18.99777778,-103.7358333,2484,NA,Colima,NA,Carbonn2019,Latin America and Caribbean
Izagaondoa,ESP,City,Spain,NA,NA,42.753,-1.421,176,NA,NA,NA,EUCovenantofMayors2021,Europe
Izano,ITA,City,Italy,6.19,3,45.35,9.75,2072,NA,Cremona,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Izegem,BEL,City,Belgium,NA,1,50.917672615132,3.2134424276896,27729,2018,,,EUCovenantofMayors2021,Europe
Izegem,BEL,City,Belgium,NA,1,50.917672615132,3.2134424276896,27729,2018,,,EUCovenantofMayors2021,Europe
Izegem,BEL,City,Belgium,NA,1,50.917672615132,3.2134424276896,27729,2018,,,EUCovenantofMayors2021,Europe
Izmail,UKR,City,Ukraine,NA,3,45.35166667,28.83638889,72471,2015,Odessa Oblast,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Izmir,TUR,City,Turkey,12019,4,38.41666667,27.13333333,4113072,2018,Ä°zmir,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Iznalloz,ESP,City,Spain,310.03,3,37.3921948,-3.5313066,7150,2018,Granada,Los Montes,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Iznate,ESP,City,Spain,8,3,36.7762195,-4.1849081,927,2018,Málaga,Axarquía,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Iznatoraf,ESP,City,Spain,86.54,3,38.15,-3.033333333,1124,2018,Jaén,Las Villas,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Iztapa,GTM,City,Guatemala,NA,NA,13.933060000000001,-90.7075,15000,NA,NA,Guatemala,CDPCities2020,Latin America and Caribbean
Iztapa,GTM,City,Guatemala,NA,NA,13.933060000000001,-90.7075,15000,NA,NA,Guatemala,CDPCities2020,Latin America and Caribbean
Iztapa,GTM,City,Guatemala,NA,NA,13.933060000000001,-90.7075,15000,NA,NA,Guatemala,CDPCities2020,Latin America and Caribbean
Izumiotsu,JPN,City,Japan,13.36,1,34.5,135.4,75398,2017,Kansai,Osaka Prefecture,JapanMOEZeroCarbonCities;DDLNetZeroDB2020;JapanMOEZeroCarbonCities,East Asia and the Pacific
Izvorul Berheciului,ROU,City,Romania,NA,2,46.585847,27.219651,1719,2002,Bacau County,,EUCovenantofMayors2021;GCoM2021,Europe
Izyum,UKR,City,Ukraine,43.6,2,49.2160489,37.3015645,49800,2017,City of Izium,Izium,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Jabalquinto,ESP,City,Spain,72,3,38.0196079,-3.7274805,2422,2018,Jaén,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jaboatão dos Guararapes,BRA,City,Brazil,256.08,3,-8.1752475,-34.9468715,687688,2018,Pernambuco,,GlobalCovenantofMayors2019;Carbonn2019;NAZCA,Latin America and Caribbean
Jabugo,ESP,City,Spain,NA,3,37.91667,-6.73333,2522,2001,Huelva,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jaca,ESP,City,Spain,406.34,NA,42.55,-0.55,12988,2018,Huesca,Huesca,EUCovenantofMayors2021,Europe
Jacarilla,ESP,City,Spain,NA,3,38.061345,-0.8680848,1947,NA,Alicante,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
"Jackson, MS",USA,City,United States of America,287.6701893,2,32.2990384,-90.184769,171155,2010,Mississippi,"Hinds County, MS",GlobalCovenantofMayors2019;NAZCA,North America
"Jackson, MS",USA,City,United States of America,287.6701893,2,32.2990384,-90.184769,171155,2010,Mississippi,"Hinds County, MS",GlobalCovenantofMayors2019;NAZCA,North America
"Jackson, MS",USA,City,United States of America,287.6701893,2,32.2990384,-90.184769,171155,2010,Mississippi,"Hinds County, MS",GlobalCovenantofMayors2019;NAZCA,North America
"Jackson, MS",USA,City,United States of America,287.6701893,2,32.2990384,-90.184769,171155,2010,Mississippi,"Hinds County, MS",GlobalCovenantofMayors2019;NAZCA,North America
"Jackson, MS",USA,City,United States of America,287.6701893,2,32.2990384,-90.184769,171155,2010,Mississippi,"Hinds County, MS",GlobalCovenantofMayors2019;NAZCA,North America
"Jackson, WY",USA,City,United States of America,7.6663704,1,43.475278,-110.769167,10529,2010,Wyoming,"Teton County, WY",ClimateMayors2019,North America
"Jackson, WY",USA,City,United States of America,7.6663704,1,43.475278,-110.769167,10529,2010,Wyoming,"Teton County, WY",ClimateMayors2019,North America
"Jackson, WY",USA,City,United States of America,7.6663704,1,43.475278,-110.769167,10529,2010,Wyoming,"Teton County, WY",ClimateMayors2019,North America
"Jackson, WY",USA,City,United States of America,7.6663704,1,43.475278,-110.769167,10529,2010,Wyoming,"Teton County, WY",ClimateMayors2019,North America
"Jackson, WY",USA,City,United States of America,7.6663704,1,43.475278,-110.769167,10529,2010,Wyoming,"Teton County, WY",ClimateMayors2019,North America
Jaén,ESP,City,Spain,424.3,3,37,-3,116176,NA,NA,,EUCovenantofMayors2021;GCoM2021,Europe
Jafre,ESP,City,Spain,6.6,3,42.0726347,3.0107448,425,2018,Catalonia,Baix Empordà,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jagodnjak,HRV,City,Croatia,105,2,45.6994271,18.5925877,2023,2011,Baranja,Osijek-Baranja,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Jaguariúna,BRA,City,Brazil,141.39,2,-22.704227,-46.985508,50719,2015,São Paulo State,Campinas,CDPCities2020;GCoM2021,Latin America and Caribbean
Jahu,BRA,City,Brazil,687,1,-22.295833,-48.557778,143283,0,São Paulo State,,CDPCities2018,Latin America and Caribbean
Jaipur,IND,City,India,645,4,26.9,75.8,3073350,2011,Rajasthan,Southern Asia,Carbonn2019;C40Cities2019;CDPCities2018;NAZCA,South Asia
Jakarta,IDN,City,Indonesia,6392,5,-6.1753941,106.827183,10155902,2014,NA,,CDPCities2020;GCoM2021;C40Cities2021;RacetoZero2020,East Asia and the Pacific
JALANCE,ESP,City,Spain,94.8,NA,39.19222,-1.07667,845,2018,Valencia,Requena,EUCovenantofMayors2021,Europe
Jalhay,BEL,City,Belgium,107.75,2,50.55882,5.966295,8566,NA,Liège,Verviers,EUCovenantofMayors2021;GCoM2021,Europe
Jalhay,BEL,City,Belgium,107.75,2,50.55882,5.966295,8566,NA,Liège,Verviers,EUCovenantofMayors2021;GCoM2021,Europe
Jalhay,BEL,City,Belgium,107.75,2,50.55882,5.966295,8566,NA,Liège,Verviers,EUCovenantofMayors2021;GCoM2021,Europe
Jalisco,MEX,Region,Mexico,78588,3,20.56666667,-103.6833333,8055985,2015,NA,,CDPStates&Regions2020;Under2Coalition2021;Under2Coalition2020;CDPStates&Regions2020,Latin America and Caribbean
Jamay,MEX,City,Mexico,174.49,2,20.2935,-102.71405,26000,2015,Jalisco,,GlobalCovenantofMayors2019;NAZCA,Latin America and Caribbean
Jambi,IDN,City,Indonesia,205.38,3,-1.6141279,103.5796708,515901,2010,Sumatra,NA,CDPCities2020;GCoM2021,East Asia and the Pacific
Jamilena,ESP,City,Spain,8,3,37.75,-3.9,3485,2018,Jaén,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jammerbugt,DNK,City,Denmark,NA,3,57.1453,9.54153,38500,2016,North Jutland Region,,CDPCities2020;GCoM2021;RacetoZero2020;CDPCities2020;CDPJRC2020;GCoM2021;RacetoZero2020,Europe
Jämtland,SWE,Region,Sweden,49341.2,2,63.183,14.65,129000,2017,NA,,CDPStates&Regions2020,Europe
Jämtland,SWE,Region,Sweden,49341.2,2,63.183,14.65,129000,2017,NA,,CDPStates&Regions2020,Europe
Jämtland,SWE,Region,Sweden,49341.2,2,63.183,14.65,129000,2017,NA,,CDPStates&Regions2020,Europe
Jämtland Härjedalen,SWE,Region,Sweden,NA,2,62.25,13.95,125028,NA,NA,,Under2Coalition2019;NAZCA,Europe
Jämtland Härjedalen,SWE,Region,Sweden,NA,2,62.25,13.95,125028,NA,NA,,Under2Coalition2019;NAZCA,Europe
Jämtland Härjedalen,SWE,Region,Sweden,NA,2,62.25,13.95,125028,NA,NA,,Under2Coalition2019;NAZCA,Europe
"Janesville, WI",USA,City,United States of America,89.23,1,42.64611111,-92.46277778,63588,2010,Wisconsin,"Rock County, WI",Carbonn2019,North America
"Janesville, WI",USA,City,United States of America,89.23,1,42.64611111,-92.46277778,63588,2010,Wisconsin,"Rock County, WI",Carbonn2019,North America
"Janesville, WI",USA,City,United States of America,89.23,1,42.64611111,-92.46277778,63588,2010,Wisconsin,"Rock County, WI",Carbonn2019,North America
"Janesville, WI",USA,City,United States of America,89.23,1,42.64611111,-92.46277778,63588,2010,Wisconsin,"Rock County, WI",Carbonn2019,North America
"Janesville, WI",USA,City,United States of America,89.23,1,42.64611111,-92.46277778,63588,2010,Wisconsin,"Rock County, WI",Carbonn2019,North America
Janík,SVK,City,Slovakia,11.343,2,48.554388,20.972483,569,2001,Košice,,EUCovenantofMayors2021;GCoM2021,Europe
Janík,SVK,City,Slovakia,11.343,2,48.554388,20.972483,569,2001,Košice,,EUCovenantofMayors2021;GCoM2021,Europe
Janík,SVK,City,Slovakia,11.343,2,48.554388,20.972483,569,2001,Košice,,EUCovenantofMayors2021;GCoM2021,Europe
Jaraba,ESP,City,Spain,42,3,41.1901172,-1.884054,355,2018,Aragon,Comunidad de Calatayud,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jarmina,HRV,City,Croatia,NA,2,45.3199625,18.7309887,2458,NA,Vukovar-Srijem County,Vukovar-Syrmia,EUCovenantofMayors2021;GCoM2021,Eastern Europe and Central Asia
Jasienica,POL,City,Poland,NA,3,49.8134638,18.9196004,20807,NA,Silesia,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jasin,MYS,City,Malaysia,634.151,1,2.310555556,102.4311111,141000,2001,Melaka,NA,Carbonn2019,East Asia and the Pacific
Jaslo,POL,City,Poland,36.52,2,49.747323,21.4707416,36260,2012,Subcarpathia,NA,EUCovenantofMayors2021,Europe
Jastrebarsko,HRV,City,Croatia,19.56,3,45.6684181,15.6503712,5419,2001,Zagreb County,Zagreb,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Eastern Europe and Central Asia
Jászberény Városi Önkormányzat,HUN,City,Hungary,221.35,3,47.5,19.916667,27439,NA,Jasz-Nagykun-Szolnok,,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jaulin,ESP,City,Spain,46,3,41.4520699,-0.9925134,302,2018,Aragon,Jaulín,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Javier,ESP,City,Spain,NA,NA,42.6,-1.217,112,NA,Navarre,Navarre,EUCovenantofMayors2021,Europe
Jaworze,POL,City,Poland,152.2,3,50.20444444,19.27,6883,2008,Silesia,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jayena,ESP,City,Spain,80,3,36.95,-3.816666667,1151,2018,Granada,NA,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeju,KOR,Region,South Korea,1849,1,33.36666667,126.5333333,604670,2014,NA,,Carbonn2019,East Asia and the Pacific
Jekabpils,LVA,City,Latvia,23,3,56.49944444,25.87833333,26468,2017,Jekabpils Municipality,Latvia,EUCovenantofMayors2021;GCoMHarmonized2021,Europe
Jelgava,LVA,City,Latvia,60,4,56.64833333,23.71388889,57045,2019,NA,Latvia,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jelsi,ITA,City,Italy,28.77,3,41.51666667,14.8,1804,NA,Molise,Campobasso,EUCovenantofMayors2021;GCoM2021;GCoMHarmonized2021;GCoM2021,Europe
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollabuk-do,KOR,Region,South Korea,8067,1,35.81666667,127.15,1872965,2015,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
Jeollanam,KOR,Region,South Korea,12226,1,34.75,127,1903220,2014,NA,,Carbonn2019,East Asia and the Pacific
